id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1604875207826886656,1604875207826886656,2022-12-19 16:24:01 UTC,2022-12-19,16:24:01,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] GUYS ADA YG PERNAH BIKIN LAPORAN RISET KONSUMEN GA? Boleh tanya2?,in,[],[],[],0,0,0,[],[],https://twitter.com/collegemenfess/status/1604875207826886656,False,,0,,,,,,,,[],,,,
1604874971875921921,1604874971875921921,2022-12-19 16:23:05 UTC,2022-12-19,16:23:05,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] tulis kan hukum laju reaksi  https://t.co/K5yBZSyaNx,in,[],[],['https://pbs.twimg.com/media/FkWpR_KaEAAPN4n.jpg'],501,1031,12271,[],[],https://twitter.com/collegemenfess/status/1604874971875921921,False,,1,https://pbs.twimg.com/media/FkWpR_KaEAAPN4n.jpg,,,,,,,[],,,,
1604874679281680385,1604874679281680385,2022-12-19 16:21:55 UTC,2022-12-19,16:21:55,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"kalian ada yg ngerti ga caranya? pusing bgt ngurusin ini ga nemu2 diyt atau ms officenya, pas beli laptop daftar pake emailku trus diservice kaya direinstall gt eh pas masuk ke akun yg sama malah gt, kl pun harus ke ms dmn yaa [cm]  https://t.co/gkst0Jr9IY",in,[],[],['https://pbs.twimg.com/media/FkWpA-raMAAZ-yh.jpg'],0,0,4,[],[],https://twitter.com/collegemenfess/status/1604874679281680385,False,,1,https://pbs.twimg.com/media/FkWpA-raMAAZ-yh.jpg,,,,,,,[],,,,
1604874113482657793,1604874113482657793,2022-12-19 16:19:40 UTC,2022-12-19,16:19:40,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] malam warga colle, adakah mahasiswa UPI yg bersedia direpotkan untuk download thesis yg ada di repository? Thanks in advance.",in,[],[],[],2,0,2,[],[],https://twitter.com/collegemenfess/status/1604874113482657793,False,,0,,,,,,,,[],,,,
1604873833969725443,1604873833969725443,2022-12-19 16:18:33 UTC,2022-12-19,16:18:33,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] kalian yang nyatet di binder, biasanya pake binder yang kaya apa ? bergaris atau polos atau yang kaya gimana ?",in,[],[],[],10,0,1,[],[],https://twitter.com/collegemenfess/status/1604873833969725443,False,,0,,,,,,,,[],,,,
1604873699190263808,1604873699190263808,2022-12-19 16:18:01 UTC,2022-12-19,16:18:01,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] semoga semester depan penyakit ngerjain tugas baru satu paragraf tapi self rewardnya rebahan sampe mager buat bangun lagi bisa sembuh😭  https://t.co/fMPUj9Doh3,in,[],[],['https://pbs.twimg.com/media/FkWoH8paUAAYShX.jpg'],0,20,42,[],[],https://twitter.com/collegemenfess/status/1604873699190263808,False,,1,https://pbs.twimg.com/media/FkWoH8paUAAYShX.jpg,,,,,,,[],,,,
1604873417752477698,1604873417752477698,2022-12-19 16:16:54 UTC,2022-12-19,16:16:54,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] yang sender tandain itu maksdnya gimana ya? tolong jelasin soalnya bingung di skripsi org lain tahunnya jg beda-beda itu kenapa?  https://t.co/NeJS39wA4J,in,[],[],['https://pbs.twimg.com/media/FkWn3mfVsAAB8XE.jpg'],10,2,43,[],[],https://twitter.com/collegemenfess/status/1604873417752477698,False,,1,https://pbs.twimg.com/media/FkWn3mfVsAAB8XE.jpg,,,,,,,[],,,,
1604873390866989056,1604873390866989056,2022-12-19 16:16:48 UTC,2022-12-19,16:16:48,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] lapak keluh kesah buat mhs semester akhir  yuuk sambat apapun deh biar ngerasa lega, siapa tau ada yg bisa saling bantu 🙌🏼",in,[],[],[],8,1,4,[],[],https://twitter.com/collegemenfess/status/1604873390866989056,False,,0,,,,,,,,[],,,,
1604872869166448640,1604872869166448640,2022-12-19 16:14:43 UTC,2022-12-19,16:14:43,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] pelajaran semester offline pertama kali. Jangan pernah mikir ""nanti balas di uas"" karena makin lama semangat makin mulai luntur.",in,[],[],[],1,0,4,[],[],https://twitter.com/collegemenfess/status/1604872869166448640,False,,0,,,,,,,,[],,,,
1604872453586501632,1604872453586501632,2022-12-19 16:13:04 UTC,2022-12-19,16:13:04,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] guys ada yg tau gak, ini mendeley punyaku gak ada tulisan ‘cite’ kyk di tutorial youtube. Gimana caranya ya kalo mau nulis sitasi?  https://t.co/INDfoU2FbB",in,[],[],['https://pbs.twimg.com/media/FkWm_e8UUAAFZiT.jpg'],2,4,25,[],[],https://twitter.com/collegemenfess/status/1604872453586501632,False,,1,https://pbs.twimg.com/media/FkWm_e8UUAAFZiT.jpg,,,,,,,[],,,,
1604872418442739712,1604872418442739712,2022-12-19 16:12:56 UTC,2022-12-19,16:12:56,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] share do and don’ts magang di kementrian dong,in,[],[],[],1,0,2,[],[],https://twitter.com/collegemenfess/status/1604872418442739712,False,,0,,,,,,,,[],,,,
1604872366433087488,1604872366433087488,2022-12-19 16:12:43 UTC,2022-12-19,16:12:43,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] buat perantau, apa alasan untuk tidak pulang kampung setelah selesai UAS selain magang, kkn, dan keluarga tidak bahagia?",in,[],[],[],2,0,0,[],[],https://twitter.com/collegemenfess/status/1604872366433087488,False,,0,,,,,,,,[],,,,
1604871762985959424,1604871762985959424,2022-12-19 16:10:20 UTC,2022-12-19,16:10:20,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] siapa yang gini cungggg😀  cr:base sebelah  https://t.co/LwHKI8nCDV,in,[],[],['https://pbs.twimg.com/media/FkWmXOtaMAAS4lv.jpg'],47,22,280,[],[],https://twitter.com/collegemenfess/status/1604871762985959424,False,,1,https://pbs.twimg.com/media/FkWmXOtaMAAS4lv.jpg,,,,,,,[],,,,
1604871710813360129,1604871710813360129,2022-12-19 16:10:07 UTC,2022-12-19,16:10:07,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"bisa ga sih ngerjain proposal dari bab 1 sampe 3, dari malam ini sampe hari minggu, termasuk dengan penelitian awal nya 😔 bab 1 nya udah ada gambaran sih, cuma nyari jurnal yang cocok nya itu loh 😮‍💨 jujur dah capek bngt tapi kudu berjuang demi semester ini sempro [cm]  https://t.co/TfMbh2yVZa",in,[],[],['https://pbs.twimg.com/media/FkWmUKOaUAEphvx.jpg'],2,5,66,[],[],https://twitter.com/collegemenfess/status/1604871710813360129,False,,1,https://pbs.twimg.com/media/FkWmUKOaUAEphvx.jpg,,,,,,,[],,,,
1604871671571435520,1604871671571435520,2022-12-19 16:09:58 UTC,2022-12-19,16:09:58,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] kalian disini yg jurusan pendidikan pilih topik skripsi di persekolahan / kemasyarakatan, &amp;&amp;&amp; alesannya apaa",in,[],[],[],1,0,2,[],[],https://twitter.com/collegemenfess/status/1604871671571435520,False,,0,,,,,,,,[],,,,
1604871546816036864,1604871546816036864,2022-12-19 16:09:28 UTC,2022-12-19,16:09:28,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] rasa mager ini mulai muncul, kek udah muak repici repici terus, rasanya mau teriak tapi udah malem😔  https://t.co/GDuZNFFKDi",in,[],[],['https://pbs.twimg.com/media/FkWmKsQUUAEvCI7.jpg'],0,1,10,[],[],https://twitter.com/collegemenfess/status/1604871546816036864,False,,1,https://pbs.twimg.com/media/FkWmKsQUUAEvCI7.jpg,,,,,,,[],,,,
1604871206112354306,1604871206112354306,2022-12-19 16:08:07 UTC,2022-12-19,16:08:07,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] guys, ada yang tau nggak alasan kenapa pada penelitian kualitatif, instrumen utamanya peneliti itu sendiri?  Terima kasih ya 🙏🏼",in,[],[],[],2,0,3,[],[],https://twitter.com/collegemenfess/status/1604871206112354306,False,,0,,,,,,,,[],,,,
1604871100826996737,1604871100826996737,2022-12-19 16:07:42 UTC,2022-12-19,16:07:42,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[Cm] disini ada anak psikologi? Mau nanya dongg, konsultasi psikologi berat itu emang beda ya sama konsultasi psikologi biasanya?(???) Mohon pencerahannyaa",in,[],[],[],3,0,1,[],[],https://twitter.com/collegemenfess/status/1604871100826996737,False,,0,,,,,,,,[],,,,
1604870425435115520,1604870425435115520,2022-12-19 16:05:01 UTC,2022-12-19,16:05:01,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[Cm] gaisss doain aku loloss kkn komunitas biar bisa kkn deket rumaah 😭🙏,in,[],[],[],3,0,1,[],[],https://twitter.com/collegemenfess/status/1604870425435115520,False,,0,,,,,,,,[],,,,
1604870208157802496,1604870208157802496,2022-12-19 16:04:09 UTC,2022-12-19,16:04:09,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] halo, jadi sender ada tugas translating eng-ind, boleh dari novel atau puisi. kira2 disini ada yang punya referensi novel atau puisi bhs inggris (bisa pdf, epub, gdrive) gitu ga yaa? makasiii 🙏",in,[],[],[],1,0,2,[],[],https://twitter.com/collegemenfess/status/1604870208157802496,False,,0,,,,,,,,[],,,,
1604870178193387521,1604870178193387521,2022-12-19 16:04:02 UTC,2022-12-19,16:04:02,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,Ya Allah pengen sempro 😔 ko kampusku blm ada jadwal sidang sih 🥹 [cm] Pengen buru2 lulus karena cape bayar ukt sendiri😭😭😭  https://t.co/eUZEVWEqlL,in,[],[],['https://pbs.twimg.com/media/FkWk7BRakAAXzbG.jpg'],1,0,4,[],[],https://twitter.com/collegemenfess/status/1604870178193387521,False,,1,https://pbs.twimg.com/media/FkWk7BRakAAXzbG.jpg,,,,,,,[],,,,
1604869532212170753,1604869532212170753,2022-12-19 16:01:28 UTC,2022-12-19,16:01:28,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] adakah kakak"" yg ikut magang tapi ga dikonversi ke matkul? gimana cara bagi waktu antara kuliah, organisasi, sama magangnya?  https://t.co/r38FOg2qUB",in,[],[],['https://pbs.twimg.com/media/FkWkVcAUoAEWtui.jpg'],12,4,56,[],[],https://twitter.com/collegemenfess/status/1604869532212170753,False,,1,https://pbs.twimg.com/media/FkWkVcAUoAEWtui.jpg,,,,,,,[],,,,
1604869381842169856,1604869381842169856,2022-12-19 16:00:52 UTC,2022-12-19,16:00:52,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] alo aloo met malemmm, sp mau bantu akuuu  https://t.co/97ZUBCcr93",in,[],[],['https://pbs.twimg.com/media/FkWkMq8VUAA62Vo.jpg'],12,0,3,[],[],https://twitter.com/collegemenfess/status/1604869381842169856,False,,1,https://pbs.twimg.com/media/FkWkMq8VUAA62Vo.jpg,,,,,,,[],,,,
1604869340968296448,1604869340968296448,2022-12-19 16:00:42 UTC,2022-12-19,16:00:42,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] laptop tuh perlu diservis secara berkala kah?,in,[],[],[],2,0,3,[],[],https://twitter.com/collegemenfess/status/1604869340968296448,False,,0,,,,,,,,[],,,,
1604869072146993152,1604869072146993152,2022-12-19 15:59:38 UTC,2022-12-19,15:59:38,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] i’m so bored.. somebody wanna chit chat w/ me ttg perkuliahan?,en,[],[],[],10,0,3,[],[],https://twitter.com/collegemenfess/status/1604869072146993152,False,,0,,,,,,,,[],,,,
1604868658030776320,1604868658030776320,2022-12-19 15:57:59 UTC,2022-12-19,15:57:59,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[Cm] kalian ada kkn komunitas ga? Atau cuma kkn biasa?,in,[],[],[],0,1,2,[],[],https://twitter.com/collegemenfess/status/1604868658030776320,False,,0,,,,,,,,[],,,,
1604867988171423744,1604867988171423744,2022-12-19 15:55:20 UTC,2022-12-19,15:55:20,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[Cm] penelitian rnd digabung sama eksperimen itu boleh gak sih?,in,[],[],[],2,1,2,[],[],https://twitter.com/collegemenfess/status/1604867988171423744,False,,0,,,,,,,,[],,,,
1604867729030549505,1604867729030549505,2022-12-19 15:54:18 UTC,2022-12-19,15:54:18,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] sender lagi pusing banget sama TA dan juga UAS, sampe badan nge drop tapi harus tetep lanjut buat ngerjain. buat yang lagi UAS juga, semangat yaa. jaga kesehatan dan jan lupa istirahat💖",in,[],[],[],1,1,5,[],[],https://twitter.com/collegemenfess/status/1604867729030549505,False,,0,,,,,,,,[],,,,
1604867574797565953,1604867574797565953,2022-12-19 15:53:41 UTC,2022-12-19,15:53:41,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[Cm] aaaaq alhamdulillaah bab 2 udh selesai😭😭 bismillah bab 3 yuk bisa yuk. Doain sender ya ges udh ditagihin draft proposalnya selesai pekan ini huhuhu,in,[],[],[],4,0,3,[],[],https://twitter.com/collegemenfess/status/1604867574797565953,False,,0,,,,,,,,[],,,,
1604867373978517504,1604867373978517504,2022-12-19 15:52:53 UTC,2022-12-19,15:52:53,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] ada yang tau gak cara ngatur jarak antarkarakter di docs biar spasinya gak kejauhan gini  https://t.co/Oi4Si5gn1m,in,[],[],['https://pbs.twimg.com/media/FkWiXynVEAAt5tt.jpg'],2,0,3,[],[],https://twitter.com/collegemenfess/status/1604867373978517504,False,,1,https://pbs.twimg.com/media/FkWiXynVEAAt5tt.jpg,,,,,,,[],,,,
1604866924110024704,1604866924110024704,2022-12-19 15:51:06 UTC,2022-12-19,15:51:06,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] kalo ploting dospem skrpsi sender udah selesai gitu brrti selanjutnya langsung bimbingan ya?,in,[],[],[],1,2,2,[],[],https://twitter.com/collegemenfess/status/1604866924110024704,False,,0,,,,,,,,[],,,,
1604866736914042882,1604866736914042882,2022-12-19 15:50:21 UTC,2022-12-19,15:50:21,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] kak ada yang tau ngga no 2 sama 4 apaan huhu  https://t.co/iq3vaO93V7,in,[],[],['https://pbs.twimg.com/media/FkWhysCacAAnovY.jpg'],3,0,2,[],[],https://twitter.com/collegemenfess/status/1604866736914042882,False,,1,https://pbs.twimg.com/media/FkWhysCacAAnovY.jpg,,,,,,,[],,,,
1604866735718666240,1604866735718666240,2022-12-19 15:50:21 UTC,2022-12-19,15:50:21,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] hai, aku pgn bgt buka usaha buat tambahan, tp gada temen bingung:(",in,[],[],[],4,1,3,[],[],https://twitter.com/collegemenfess/status/1604866735718666240,False,,0,,,,,,,,[],,,,
1604866545489874944,1604866545489874944,2022-12-19 15:49:36 UTC,2022-12-19,15:49:36,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] temen sender bulan depan banyak yg pada sidang up, rekomendasi dong hadiah yg budgetnya minim soalnya financial sender lagi minim huhu",in,[],[],[],3,0,3,[],[],https://twitter.com/collegemenfess/status/1604866545489874944,False,,0,,,,,,,,[],,,,
1604865852670517248,1604865852670517248,2022-12-19 15:46:50 UTC,2022-12-19,15:46:50,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] yang malam ini skripsian cung tangan ☝🏼 ayo-ayo semangat ngerjain, tp jgn lupa mam nasi yah. Gpp kok istirahat bentar sambil ngobrol sm kecambah bawang/kertas revisian. Buat yg lain kirim semangat jg buat yg lagi skripsian yuk, tmn, keluarga, shbat, tmn dgn manfaat 🫶🏼  https://t.co/qV3gcWKi6V",in,[],[],['https://pbs.twimg.com/media/FkWg_P-UoAIWINc.jpg'],3,2,13,[],[],https://twitter.com/collegemenfess/status/1604865852670517248,False,,1,https://pbs.twimg.com/media/FkWg_P-UoAIWINc.jpg,,,,,,,[],,,,
1604865686584537088,1604865686584537088,2022-12-19 15:46:11 UTC,2022-12-19,15:46:11,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] skrng sender udh semester 3 dan mau ke semester 4 tapi blm ikut organisasi atau ukm apapun, apakah buruk bgt? 🥲 sender pengen ikutnya kampus merdeka dan emang nyiapin diri utk itu 🥲 tp takut pas seleksi ditanya organisasi huhu",in,[],[],[],4,1,1,[],[],https://twitter.com/collegemenfess/status/1604865686584537088,False,,0,,,,,,,,[],,,,
1604865635720523776,1604865635720523776,2022-12-19 15:45:59 UTC,2022-12-19,15:45:59,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] ada yg mau bantu like uas aku ga yaa? Bantu 500 likes dong kakkk makasii yaa yg udh bersedia🥺🥺 it means a lot ✨🦋,in,[],[],[],11,1,1,[],[],https://twitter.com/collegemenfess/status/1604865635720523776,False,,0,,,,,,,,[],,,,
1604865591742910464,1604865591742910464,2022-12-19 15:45:48 UTC,2022-12-19,15:45:48,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] Guys kalian kalo ikut kepanitiaan atau organisasi trs ditanya komitmen 1-10 jawab brp? Sama alasannya (Di luar faktor eksternal)  makasih,in,[],[],[],0,0,3,[],[],https://twitter.com/collegemenfess/status/1604865591742910464,False,,0,,,,,,,,[],,,,
1604865518191939584,1604865518191939584,2022-12-19 15:45:31 UTC,2022-12-19,15:45:31,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] aku ditawarin 2 posisi buat proker besar, klo kalian jadi aku mending milih sekre II atau kadiv pdd ya?  note: proker dilaksanain pas aku semester 5 abis uts, aku baru sekali jadi sekre, bbrp kali jd anggota pdd 🙏🏼  https://t.co/gJyNDgBfJ6",in,[],[],['https://pbs.twimg.com/media/FkWgrx7aEAEXmqh.jpg'],5,0,12,[],[],https://twitter.com/collegemenfess/status/1604865518191939584,False,,1,https://pbs.twimg.com/media/FkWgrx7aEAEXmqh.jpg,,,,,,,[],,,,
1604865479822409729,1604865479822409729,2022-12-19 15:45:22 UTC,2022-12-19,15:45:22,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] guys ini bisa dikoreksi fiskal ngga ya?  1. tunjangan kesehatan (pengobatan cuma2) ini dikoreksi, selain itu ndak dikoreksi 2. tunjangan transportasi dari ketiganya ndak dikoreksi  apa betul? makasih🙌  https://t.co/xiP0ouDIlk",in,[],[],['https://pbs.twimg.com/media/FkWgpddUYAIqTn0.jpg'],1,0,1,[],[],https://twitter.com/collegemenfess/status/1604865479822409729,False,,1,https://pbs.twimg.com/media/FkWgpddUYAIqTn0.jpg,,,,,,,[],,,,
1604865338486984710,1604865338486984710,2022-12-19 15:44:48 UTC,2022-12-19,15:44:48,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] im a psychological student, smt 7 dan barusan selesai kompre. Tapi jujur didalem hati masih nyesel kenapa ga ambil hukum:)",in,[],[],[],3,0,2,[],[],https://twitter.com/collegemenfess/status/1604865338486984710,False,,0,,,,,,,,[],,,,
1604865069086826496,1604865069086826496,2022-12-19 15:43:44 UTC,2022-12-19,15:43:44,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] hai aku butuh banget bantuan buat dengerin podcast di sp0tif1, nanti aku dm linknyaa yang bisa bantu rep yaa 😢",in,[],[],[],2,0,0,[],[],https://twitter.com/collegemenfess/status/1604865069086826496,False,,0,,,,,,,,[],,,,
1604865045745127424,1604865045745127424,2022-12-19 15:43:38 UTC,2022-12-19,15:43:38,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[Cm] jadi sekretaris di KKN yay or nay? sertakan alasan,in,[],[],[],7,0,0,[],[],https://twitter.com/collegemenfess/status/1604865045745127424,False,,0,,,,,,,,[],,,,
1604864290397175809,1604864290397175809,2022-12-19 15:40:38 UTC,2022-12-19,15:40:38,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] tolong jasa turnitin yg on sampe jam 11 mau jam 12 an buat uas 🙏,in,[],[],[],10,0,1,[],[],https://twitter.com/collegemenfess/status/1604864290397175809,False,,0,,,,,,,,[],,,,
1604863603474976768,1604863603474976768,2022-12-19 15:37:54 UTC,2022-12-19,15:37:54,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] karena sender sedang stuck-stucknya skripsweet, sekarang kalo bisa nambah 1 paragraf perhari tu rasanyaa... alhamdulillah bgt🥺🤍 Semoga kalian yg lagi skripsian selalu dilancarkan yaa! 🤲",in,[],[],[],3,4,11,[],[],https://twitter.com/collegemenfess/status/1604863603474976768,False,,0,,,,,,,,[],,,,
1604863329377607680,1604863329377607680,2022-12-19 15:36:49 UTC,2022-12-19,15:36:49,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] good night warga colle aku mau turu dulu y soalnya aku capek revisian. Kalian jgn kebanyakan begadang sama minum kopi ygy  https://t.co/mQZYRBwuxH,in,[],[],['https://pbs.twimg.com/media/FkWesXbacAAQOj9.jpg'],1,0,12,[],[],https://twitter.com/collegemenfess/status/1604863329377607680,False,,1,https://pbs.twimg.com/media/FkWesXbacAAQOj9.jpg,,,,,,,[],,,,
1604862696842702849,1604862696842702849,2022-12-19 15:34:18 UTC,2022-12-19,15:34:18,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] Warga colle ada yang tau pelatihan ms office (khususnya excel) yang recommended dan murah? Atau ada yang pernah ikut? Boleh dong review nya hehehe. Thank you 💗  https://t.co/701s5Tea9o,in,[],[],['https://pbs.twimg.com/media/FkWeHkIVsAAnBe_.jpg'],0,0,5,[],[],https://twitter.com/collegemenfess/status/1604862696842702849,False,,1,https://pbs.twimg.com/media/FkWeHkIVsAAnBe_.jpg,,,,,,,[],,,,
1604862658859368449,1604862658859368449,2022-12-19 15:34:09 UTC,2022-12-19,15:34:09,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] kapan ya bs penelitian bareng dy, aku jg mau genre romantis di perkuliahanku :""(",in,[],[],[],3,0,1,[],[],https://twitter.com/collegemenfess/status/1604862658859368449,False,,0,,,,,,,,[],,,,
1604862317392719872,1604862317392719872,2022-12-19 15:32:48 UTC,2022-12-19,15:32:48,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] kalo masukin penghargaan di cv, buktinya dilampirkan di cv dalam bentuk foto/l1nk ya?",in,[],[],[],1,0,2,[],[],https://twitter.com/collegemenfess/status/1604862317392719872,False,,0,,,,,,,,[],,,,
1604862055848509442,1604862055848509442,2022-12-19 15:31:45 UTC,2022-12-19,15:31:45,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[Cm] Biasanya kalau lagi libur perpustakaan univ kalian buka ga?,in,[],[],[],4,0,1,[],[],https://twitter.com/collegemenfess/status/1604862055848509442,False,,0,,,,,,,,[],,,,
1604861253851021312,1604861253851021312,2022-12-19 15:28:34 UTC,2022-12-19,15:28:34,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] halo temen-temen. adakah yang dari UNHAS? boleh minta tolong untuk downlodin file ini ngga? soalnya butuh banget buat referensi. thanks in advance  https://t.co/Ja0qsxRfkt,in,[],[],['https://pbs.twimg.com/media/FkWczgxaUAEC-6K.png'],0,0,3,[],[],https://twitter.com/collegemenfess/status/1604861253851021312,False,,1,https://pbs.twimg.com/media/FkWczgxaUAEC-6K.png,,,,,,,[],,,,
1604861240194772992,1604861240194772992,2022-12-19 15:28:31 UTC,2022-12-19,15:28:31,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] ada yg mau isiin kuesioner akuu gaa?,in,[],[],[],5,0,0,[],[],https://twitter.com/collegemenfess/status/1604861240194772992,False,,0,,,,,,,,[],,,,
1604860912896446471,1604860912896446471,2022-12-19 15:27:13 UTC,2022-12-19,15:27:13,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] kak ini cek turnitin kok daftar pustaka gitu kenak ya? emang gitu atau gimana? terus cara nanganinnya gimana?,in,[],[],[],9,0,3,[],[],https://twitter.com/collegemenfess/status/1604860912896446471,False,,0,,,,,,,,[],,,,
1604860749436055553,1604860749436055553,2022-12-19 15:26:34 UTC,2022-12-19,15:26:34,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[Cm] wajar ngga sih semester 1 tugas uas nya bikin jurnal ilmiah dan harus sampe di publish dengan waktu 7 hari??? 7 hari tuh harus udah sampe di acc buat publish,in,[],[],[],5,0,0,[],[],https://twitter.com/collegemenfess/status/1604860749436055553,False,,0,,,,,,,,[],,,,
1604860532892520448,1604860532892520448,2022-12-19 15:25:42 UTC,2022-12-19,15:25:42,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[Cm] rep aja yaaa nanti ku dm!!!  https://t.co/ahKtm1Sq1w,in,[],[],['https://pbs.twimg.com/media/FkWcJfKUYAI7htD.jpg'],32,0,27,[],[],https://twitter.com/collegemenfess/status/1604860532892520448,False,,1,https://pbs.twimg.com/media/FkWcJfKUYAI7htD.jpg,,,,,,,[],,,,
